Couleurs,Liste de mots,Reponses,Temps de reponse,Iteration
blue,Rouge,r,0.7972619533538818,1
blue,Rouge,r,0.9593169689178467,2
green,Bleu,NA,1.0000269412994385,3
green,Rouge,NA,1.0000059604644775,4
green,Vert,NA,1.0000100135803223,5
red,Bleu,NA,1.0000252723693848,6
blue,Rouge,NA,1.0000052452087402,7
green,Bleu,NA,1.0000097751617432,8
blue,Rouge,NA,1.0000052452087402,9
green,Rouge,NA,1.0000088214874268,10
